"(PDH-CSV 4.0) (Mitteleuropäische Zeit)(-60)","\\DJ-TESLA\Arbeitsspeicher\Zugesicherte verwendete Bytes (%)","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","\\DJ-TESLA\Auslagerungsdatei(_Total)\Belegung (%)","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Physikalischer Datenträger(0 C:)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datenträger(_Total)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datenträger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datenträger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(_Total)\Prozessorzeit (%)"
"01/07/2023 15:49:56.154","33.910690628437016869","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","3319.4160935892027737","0","0","0","0","0","0"," "," "," "," ","0","3319.4160935892027737","0","0","8161.0614161712937857","8161.0614161712937857","1.9305643987550302754","0.37390669079876426295","1.9305643987550302754","0","0.37390669079876426295"
"01/07/2023 15:49:57.173","33.910368460675321955","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1387.7673120537110663","0","0","0","0","0","0"," "," "," "," ","0","1387.7673120537110663","0","0","12060.031634028289773","12060.031634028289773","0.32161094213289942445","0","0","1.8551246199462356756","0"
"01/07/2023 15:49:58.154","33.910368460675321955","0","2.564453125","0","227.28766821708111934","0","0","0","0","0","0"," "," "," "," ","0","1148.669067626235119","0","0","0","0","0","0"," "," "," "," ","227.28766821708111934","1148.669067626235119","0","0","8349.5093185395890032","8349.5093185395890032","1.2616795329705499107","1.2616795329705499107","1.2616795329705499107","1.2616795329705499107","1.2616795329705499107"
"01/07/2023 15:49:59.158","33.910368460675321955","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1789.4304639377455715","0","0","0","0","0","0"," "," "," "," ","0","1789.4304639377455715","0","0","53053.225692515072296","53053.225692515072296","1.9246334833261657948","0.36788163385514938142","0.36788163385514938142","8.1516408812102199022","2.7030094080616740015"
"01/07/2023 15:50:00.153","33.908435477388195523","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.72697217198037833","0","0","0","0","0","0"," "," "," "," ","0","132.72697217198037833","0","0","8237.1163335822966474","8237.1163335822966474","2.5857634938200368957","1.0145661308171405324","1.0145661308171405324","2.5857634938200368957","1.8001648123185942652"
"01/07/2023 15:50:01.165","33.908435477388195523","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1711.0657944314489214","0","0","0","0","0","0"," "," "," "," ","0","1711.0657944314489214","0","0","12139.478338321965566","12139.478338321965566","0","1.2123906927451466586","0","0","0.054728335556220031322"
"01/07/2023 15:50:02.169","33.908435477388195523","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1916.8589337282885481","0","0","0","0","0","0"," "," "," "," ","0","1916.8589337282885481","0","0","48969.568768509794609","48969.568768509794609","3.4833758770309919406","0.36993638919328164505","0.36993638919328164505","0.36993638919328164505","1.14829626115271477"
"01/07/2023 15:50:03.156","33.907992493805473089","0","2.564453125","0","64.786947616614725121","0","0","0","0","0","0"," "," "," "," ","0","198.4100270758826241","0","0","0","0","0","0"," "," "," "," ","64.786947616614725121","198.4100270758826241","0","0","8292.7292949266848154","8292.7292949266848154","3.5216849848514475418","1.9400732632916417586","0.35846154173182487312","1.9400732632916417586","1.9400732632916417586"
"01/07/2023 15:50:04.160","33.90767034932684254","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.50265695140976163","0","0","0","0","0","0"," "," "," "," ","0","131.50265695140976163","0","0","57127.942122891225154","57127.942122891225154","0.37715217728722105761","0.37715217728722105761","0","0.37715217728722105761","0"
"01/07/2023 15:50:05.148","33.90767034932684254","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1947.6889617663798617","0","0","0","0","0","0"," "," "," "," ","0","1947.6889617663798617","0","0","8292.8627727599705395","8292.8627727599705395","0","0","0.34814246406712490156","0.34814246406712490156","0"
"01/07/2023 15:50:06.152","33.90767034932684254","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1725.5134498393638296","0","0","0","0","0","0"," "," "," "," ","0","1725.5134498393638296","0","0","12241.979948975809748","12241.979948975809748","1.9321666976332751986","0.37553442299252948189","0.37553442299252948189","0.37553442299252948189","0.76469747287599698637"
"01/07/2023 15:50:07.156","33.90767034932684254","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.51493347087935604","0","0","0","0","0","0"," "," "," "," ","0","131.51493347087935604","0","0","8161.8964772230574454","8161.8964772230574454","0.3673654501123446714","1.9241253649543432758","0.3673654501123446714","1.9241253649543432758","1.1457454075333384225"
"01/07/2023 15:50:08.159","33.906784382161404778","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","355.9383781932010038","0","0","0","0","0","0"," "," "," "," ","0","355.9383781932010038","0","0","8167.6391993240968077","8167.6391993240968077","0","0.29992772741761486444","0","0.29992772741761486444","0"
"01/07/2023 15:50:09.147","33.906220606040726295","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.60108880838862433","0","0","0","0","0","0"," "," "," "," ","0","133.60108880838862433","0","0","16582.729083610902308","16582.729083610902308","5.1139578835524108769","3.5325238482782794769","0.36965577773002689099","6.6953919188265320628","3.927877296507897853"
"01/07/2023 15:50:10.150","33.906220606040726295","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.50314167979124136","0","0","0","0","0","0"," "," "," "," ","0","131.50314167979124136","0","0","8161.1646715215902077","8161.1646715215902077","1.9299977195455508827","0","0.37333101668118873206","0.37333101668118873206","0.37333101668118873206"
"01/07/2023 15:50:11.154","33.906220606040726295","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.51277148420533081","0","0","0","0","0","0"," "," "," "," ","0","131.51277148420533081","0","0","8161.762303019772844","8161.762303019772844","0","0","0.36439728979204000225","0","0"
"01/07/2023 15:50:12.158","33.905737366039709002","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.51414728568249757","0","0","0","0","0","0"," "," "," "," ","0","131.51414728568249757","0","0","8161.8476860932651107","8161.8476860932651107","0.37265607993300919887","0","0","0","0"
"01/07/2023 15:50:13.145","33.905737366039709002","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","383.76633956071009379","0","0","0","0","0","0"," "," "," "," ","0","383.76633956071009379","0","0","12442.535040955159275","12442.535040955159275","5.0705201993731741084","3.4883622026960603435","0.32404620934183281378","5.0705201993731741084","3.4883622026960603435"
"01/07/2023 15:50:14.149","33.904529254395640692","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.56672446299845092","0","0","0","0","0","0"," "," "," "," ","0","131.56672446299845092","0","0","53073.2192742859188","53073.2192742859188","0.32648061275293294159","0","1.8838793531786635072","1.8838793531786635072","0.32648061275293294159"
"01/07/2023 15:50:15.152","33.90352249469224688","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.50641696520449386","0","0","0","0","0","0"," "," "," "," ","0","131.50641696520449386","0","0","8161.3679377193575419","8161.3679377193575419","0.37620932074208246476","1.9328310501054879467","0.37620932074208246476","0.37620932074208246476","0.76536973427246968171"
"01/07/2023 15:50:16.155","33.903280863050206051","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.59958195199467923","0","0","0","0","0","0"," "," "," "," ","0","131.59958195199467923","0","0","8167.1498132631841145","8167.1498132631841145","1.8604614529825980185","0","0.30269099985533731711","0.30269099985533731711","0.30269099985533731711"
"01/07/2023 15:50:17.159","33.902475455287486739","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.55382205711109123","0","0","0","0","0","0"," "," "," "," ","0","131.55382205711109123","0","0","16328.619852906880624","16328.619852906880624","0.33601711828570302032","0","1.893266850812480584","6.5650160483928470256","1.893266850812480584"
"01/07/2023 15:50:18.145","33.910650348735657644","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.87984709704372221","0","0","0","0","0","0"," "," "," "," ","0","133.87984709704372221","0","0","8308.6644501438040606","8308.6644501438040606","1.7475597390050112701","1.7475597390050112701","0.16284296060186109756","1.7475597390050112701","1.3513754733105343142"
"01/07/2023 15:50:19.171","33.92031526517130402","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","694.03605653781471574","0","0","0","0","0","0"," "," "," "," ","0","694.03605653781471574","0","0","59889.852968656370649","59889.852968656370649","0.99623256851328889638","0.99623256851328889638","0.99623256851328889638","0","0.61545372165457967739"
"01/07/2023 15:50:20.174","33.92031526517130402","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.57345202587731592","0","0","0","0","0","0"," "," "," "," ","0","131.57345202587731592","0","0","8165.5281742120223498","8165.5281742120223498","0","0","0","3.4412684692557982125","0"
"01/07/2023 15:50:21.155","33.92031526517130402","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.48183537548754884","0","0","0","0","0","0"," "," "," "," ","0","134.48183537548754884","0","0","8346.0242075454098085","8346.0242075454098085","1.3032957109137655038","1.3032957109137655038","2.8951780381570868528","6.078942692643741097","2.8951780381570868528"
"01/07/2023 15:50:22.153","33.920073633529263191","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.37400952651620401","0","0","0","0","0","0"," "," "," "," ","0","132.37400952651620401","0","0","12322.816886832055388","12322.816886832055388","1.2842103173055119392","0","0","1.2842103173055119392","0.50075166903016388176"
"01/07/2023 15:50:23.162","33.919550113826886673","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.72863785116979329","0","0","0","0","0","0"," "," "," "," ","0","130.72863785116979329","0","0","8113.0984945210830119","8113.0984945210830119","0","0.96006343309856800872","0","0","0"
"01/07/2023 15:50:24.166","33.918462818003831671","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.49964385513121101","0","0","0","0","0","0"," "," "," "," ","0","131.49964385513121101","0","0","8160.9475944032947154","8160.9475944032947154","0.37960352078405534826","0.37960352078405534826","0.37960352078405534826","0.37960352078405534826","0.37960352078405534826"
"01/07/2023 15:50:25.170","33.917979578002814378","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.51979492477067879","0","0","0","0","0","0"," "," "," "," ","0","131.51979492477067879","0","0","48973.189091987340362","48973.189091987340362","3.4797697582764741675","0.36621394402733820073","0.36621394402733820073","0.36621394402733820073","1.1446028975896194169"
"01/07/2023 15:50:26.157","33.934973700422553122","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1365.7660209774771829","0","0","0","0","0","0"," "," "," "," ","0","1365.7660209774771829","0","0","12449.950197159672825","12449.950197159672825","9.7639988522740583932","11.347086591707844505","6.5978233734064755112","14.513262070575416729","10.555542721990951449"
"01/07/2023 15:50:27.160","33.933685052658823622","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2810.8969103558129063","0","0","0","0","0","0"," "," "," "," ","0","2810.8969103558129063","0","0","8165.5558473882338149","8165.5558473882338149","3.4394494329216929174","0.32459296301593498768","0","0.32459296301593498768","0.71394503798380970494"
"01/07/2023 15:50:28.147","33.933403141315423568","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1560.3534058613965954","0","0","0","0","0","0"," "," "," "," ","0","1560.3534058613965954","0","0","16600.539091969560104","16600.539091969560104","1.8460739746752219403","0","0.26294613555708501451","0","0"
"01/07/2023 15:50:29.150","33.932960181015772605","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2620.9794444600688621","0","0","0","0","0","0"," "," "," "," ","0","2620.9794444600688621","0","0","8170.1155285452377939","8170.1155285452377939","0.26465770431582935629","0.26465770431582935629","0.26465770431582935629","0.26465770431582935629","0.26465770431582935629"
"01/07/2023 15:50:30.152","33.932476941014748206","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.682093090860036","0","0","0","0","0","0"," "," "," "," ","0","131.682093090860036","0","0","12258.40575682187955","12258.40575682187955","0","0.24029121056111657495","0.24029121056111657495","0.24029121056111657495","0"
"01/07/2023 15:50:31.166","33.932476941014748206","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1518.9990782437409962","0","0","0","0","0","0"," "," "," "," ","0","1518.9990782437409962","0","0","12120.429008739669371","12120.429008739669371","0","0","0","0","0"
"01/07/2023 15:50:32.163","33.931993677730673653","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2636.4955797064881153","0","0","0","0","0","0"," "," "," "," ","0","2636.4955797064881153","0","0","8218.4824158887186059","8218.4824158887186059","0","2.8148725397616369825","0","2.8148725397616369825","1.2473704839513377607"
"01/07/2023 15:50:33.147","33.931228549669320671","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.1178414221124342","0","0","0","0","0","0"," "," "," "," ","0","134.1178414221124342","0","0","8323.4345221965540986","8323.4345221965540986","0","0","0","0","0"
"01/07/2023 15:50:34.150","33.930342605786947274","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.57646850552754358","0","0","0","0","0","0"," "," "," "," ","0","131.57646850552754358","0","0","8165.7153787672859835","8165.7153787672859835","0.32060879387537655205","0.32060879387537655205","0.32060879387537655205","0.32060879387537655205","0.32060879387537655205"
"01/07/2023 15:50:35.153","34.217108398260812407","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1536.2976762300531846","0","0","0","0","0","0"," "," "," "," ","0","1536.2976762300531846","0","0","384609.13045651285211","384609.13045651285211","1.8049631849038405562","6.4809173189560365103","0.24631180688643450338","0.24631180688643450338","2.1946310170925964478"
"01/07/2023 15:50:36.155","34.214007583030962678","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2620.5722500145589038","0","0","0","0","0","0"," "," "," "," ","0","2620.5722500145589038","0","0","57181.923555873232544","57181.923555873232544","0.27998388923419215146","0.27998388923419215146","0.27998388923419215146","0.27998388923419215146","0.27998388923419215146"
"01/07/2023 15:50:37.173","34.211390007802144453","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.63743552010734561","0","0","0","0","0","0"," "," "," "," ","0","129.63743552010734561","0","0","8045.3778165206013","8045.3778165206013","0","0","0","0","0"
"01/07/2023 15:50:38.157","34.210947024219422019","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","363.11832592076939363","0","0","0","0","0","0"," "," "," "," ","0","363.11832592076939363","0","0","12498.593806482953369","12498.593806482953369","1.4622844414363567189","1.4622844414363567189","1.4622844414363567189","4.640920427196471465","2.2569434378763797433"
"01/07/2023 15:50:39.157","34.210222152576371002","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.96390787119722177","0","0","0","0","0","0"," "," "," "," ","0","131.96390787119722177","0","0","8189.7601006124823471","8189.7601006124823471","3.1584781141159479212","1.5965180836984615986","0.034558053280975276067","3.1584781141159479212","1.9870030930307369665"
"01/07/2023 15:50:40.159","34.210222152576371002","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","279.41247937960849868","0","0","0","0","0","0"," "," "," "," ","0","279.41247937960849868","0","0","28611.837888471909537","28611.837888471909537","0","0","0","0.20699065997308307985","0"
"01/07/2023 15:50:41.147","34.209134856753316001","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.63980044338040898","0","0","0","0","0","0"," "," "," "," ","0","133.63980044338040898","0","0","8293.7670093346387148","8293.7670093346387148","0.344086874950522148","1.9259267658243262034","0.344086874950522148","0.344086874950522148","0.73955190955662386543"
"01/07/2023 15:50:42.152","33.9145968514295717","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.37405517670507038","0","0","0","0","0","0"," "," "," "," ","0","131.37405517670507038","0","0","8153.1534849058189138","8153.1534849058189138","2.027448338420356766","2.027448338420356766","2.027448338420356766","2.027448338420356766","2.027448338420356766"
"01/07/2023 15:50:43.157","33.914355243070595236","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.27359754796830771","0","0","0","0","0","0"," "," "," "," ","0","131.27359754796830771","0","0","12220.378535374504281","12220.378535374504281","0.54642776194753217567","0","0.54642776194753217567","0.54642776194753217567","0.15793227271402310308"
"01/07/2023 15:50:44.165","33.914355243070595236","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.97382011936477397","0","0","0","0","0","0"," "," "," "," ","0","130.97382011936477397","0","0","8128.3146546805774051","8128.3146546805774051","0","0","0","0","0"
"01/07/2023 15:50:45.152","33.914355243070595236","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.7236036444544709","0","0","0","0","0","0"," "," "," "," ","0","133.7236036444544709","0","0","53943.291264090235927","53943.291264090235927","1.860730676871735767","0.27783923617611394619","0.27783923617611394619","1.860730676871735767","1.0692849565239193055"
